z6-25818,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8
2024/07/25 00:45:00,0.441,2.7,0.436,0.255,1.8,0.082,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8487,65.15,-11.6
2024/07/25 01:00:00,0.441,2.7,0.437,0.255,1.8,0.082,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8491,65.15,-11.1
2024/07/25 01:15:00,0.441,2.7,0.436,0.255,1.8,0.082,0.224,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8492,65.14,-10.9
2024/07/25 01:30:00,0.441,2.7,0.437,0.255,1.8,0.083,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8494,65.13,-11.4
2024/07/25 01:45:00,0.441,2.7,0.436,0.255,1.8,0.083,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8495,65.12,-11.9
2024/07/25 02:00:00,0.441,2.7,0.438,0.255,1.8,0.084,0.224,0.3,0.168,-0.1,2.1,-0.1,1.1,100,8494,65.11,-12.3
2024/07/25 02:15:00,0.441,2.7,0.437,0.255,1.8,0.083,0.224,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8494,65.1,-12.0
2024/07/25 02:30:00,0.441,2.7,0.438,0.255,1.8,0.084,0.224,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8494,65.08,-12.2
2024/07/25 02:45:00,0.441,2.7,0.438,0.255,1.8,0.083,0.224,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8494,65.08,-12.3
2024/07/25 03:00:00,0.441,2.7,0.438,0.255,1.8,0.083,0.224,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8496,65.07,-12.4
2024/07/25 03:15:00,0.441,2.7,0.439,0.255,1.8,0.084,0.224,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8495,65.06,-12.9
2024/07/25 03:30:00,0.441,2.7,0.439,0.255,1.8,0.083,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8494,65.04,-13.3
2024/07/25 03:45:00,0.441,2.7,0.438,0.255,1.8,0.083,0.223,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8495,65.02,-13.6
2024/07/25 04:00:00,0.441,2.7,0.439,0.256,1.8,0.085,0.223,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8495,65.01,-13.2
2024/07/25 04:15:00,0.441,2.7,0.439,0.256,1.8,0.084,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8490,65.01,-13.0
2024/07/25 04:30:00,0.441,2.7,0.44,0.256,1.8,0.083,0.223,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8490,65.01,-12.6
2024/07/25 04:45:00,0.441,2.7,0.44,0.256,1.8,0.084,0.223,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8491,65.01,-12.4
2024/07/25 05:00:00,0.441,2.7,0.44,0.256,1.8,0.084,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8491,65.0,-12.5
2024/07/25 05:15:00,0.441,2.7,0.441,0.256,1.8,0.086,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8488,65.0,-13.0
2024/07/25 05:30:00,0.441,2.7,0.44,0.256,1.8,0.084,0.223,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8491,65.0,-13.3
2024/07/25 05:45:00,0.441,2.7,0.44,0.256,1.8,0.085,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8486,65.0,-13.3
2024/07/25 06:00:00,0.441,2.7,0.441,0.256,1.8,0.085,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8487,65.0,-13.4
2024/07/25 06:15:00,0.441,2.7,0.441,0.257,1.8,0.084,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8489,65.01,-13.6
2024/07/25 06:30:00,0.441,2.7,0.441,0.257,1.8,0.085,0.223,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8489,65.02,-13.4
2024/07/25 06:45:00,0.441,2.7,0.441,0.257,1.8,0.085,0.223,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8485,65.02,-13.4
2024/07/25 07:00:00,0.441,2.7,0.442,0.257,1.8,0.085,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8485,65.02,-13.2
2024/07/25 07:15:00,0.441,2.7,0.442,0.257,1.8,0.084,0.222,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8485,65.03,-13.0
2024/07/25 07:30:00,0.441,2.7,0.441,0.257,1.8,0.083,0.222,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8483,65.04,-13.4
2024/07/25 07:45:00,0.441,2.7,0.441,0.257,1.8,0.084,0.223,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8486,65.04,-13.5
2024/07/25 08:00:00,0.441,2.7,0.441,0.257,1.8,0.085,0.223,0.3,0.163,-0.1,2.1,-0.1,1.1,100,8493,65.06,-12.6
2024/07/25 08:15:00,0.441,2.7,0.441,0.257,1.8,0.085,0.222,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8508,65.07,-11.1
2024/07/25 08:30:00,0.441,2.7,0.442,0.257,1.8,0.085,0.223,0.3,0.163,-0.1,2.1,-0.1,1.1,100,8535,65.11,-8.9
2024/07/25 08:45:00,0.441,2.7,0.443,0.257,1.8,0.085,0.222,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8543,65.13,-7.0
2024/07/25 09:00:00,0.441,2.7,0.443,0.258,1.8,0.085,0.223,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8564,65.15,-5.6
2024/07/25 09:15:00,0.442,2.7,0.442,0.258,1.8,0.085,0.222,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8612,65.17,-3.9
2024/07/25 09:30:00,0.442,2.7,0.442,0.258,1.8,0.086,0.222,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8660,65.2,-1.0
2024/07/25 09:45:00,0.442,2.7,0.443,0.258,1.8,0.087,0.222,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8700,65.22,1.7
2024/07/25 10:00:00,0.441,2.7,0.444,0.258,1.8,0.086,0.223,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8717,65.24,4.4
2024/07/25 10:15:00,0.441,2.7,0.444,0.258,1.8,0.086,0.222,0.3,0.163,-0.1,2.1,-0.1,1.1,100,8748,65.24,5.9
2024/07/25 10:30:00,0.441,2.7,0.445,0.258,1.8,0.086,0.222,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8763,65.24,8.0
2024/07/25 10:45:00,0.441,2.7,0.445,0.258,1.8,0.088,0.223,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8775,65.23,9.5
2024/07/25 11:00:00,0.441,2.7,0.447,0.258,1.8,0.088,0.223,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8766,65.22,10.8
2024/07/25 11:15:00,0.442,2.7,0.446,0.258,1.8,0.088,0.223,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8763,65.21,12.7
2024/07/25 11:30:00,0.441,2.7,0.447,0.258,1.8,0.088,0.223,0.3,0.164,-0.1,2.1,-0.1,1.1,100,8741,65.2,13.8
2024/07/25 11:45:00,0.441,2.7,0.447,0.258,1.8,0.088,0.223,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8728,65.19,13.7
2024/07/25 12:00:00,0.441,2.7,0.448,0.258,1.8,0.088,0.223,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8712,65.17,13.1
2024/07/25 12:15:00,0.441,2.7,0.449,0.258,1.8,0.089,0.223,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8725,65.15,12.4
2024/07/25 12:30:00,0.441,2.7,0.448,0.258,1.8,0.088,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8738,65.13,13.7
2024/07/25 12:45:00,0.442,2.7,0.45,0.258,1.8,0.089,0.223,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8734,65.1,16.4
2024/07/25 13:00:00,0.441,2.7,0.45,0.258,1.8,0.09,0.223,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8717,65.08,18.6
2024/07/25 13:15:00,0.441,2.7,0.45,0.258,1.8,0.09,0.224,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8703,65.05,20.1
2024/07/25 13:30:00,0.441,2.7,0.45,0.258,1.8,0.089,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8687,65.04,20.3
2024/07/25 13:45:00,0.441,2.7,0.45,0.258,1.8,0.088,0.224,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8675,65.02,19.9
2024/07/25 14:00:00,0.442,2.7,0.45,0.258,1.8,0.089,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8663,65.0,19.4
2024/07/25 14:15:00,0.441,2.7,0.451,0.258,1.8,0.089,0.224,0.3,0.165,-0.1,2.1,-0.1,1.1,100,8650,64.98,18.7
2024/07/25 14:30:00,0.441,2.7,0.451,0.258,1.8,0.088,0.224,0.3,0.166,-0.1,2.1,-0.1,1.1,100,8646,64.96,17.9
2024/07/25 14:45:00,0.441,2.7,0.451,0.259,1.8,0.089,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8652,64.95,17.0
2024/07/25 15:00:00,0.441,2.7,0.45,0.259,1.8,0.088,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8658,64.93,16.8
2024/07/25 15:15:00,0.441,2.7,0.452,0.259,1.8,0.089,0.224,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8662,64.93,16.7
2024/07/25 15:30:00,0.441,2.7,0.452,0.259,1.8,0.089,0.225,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8665,64.93,16.6
2024/07/25 15:45:00,0.441,2.7,0.452,0.259,1.8,0.089,0.225,0.3,0.167,-0.1,2.1,-0.1,1.1,100,8668,64.94,16.5
2024/07/25 16:00:00,0.441,2.7,0.453,0.259,1.8,0.091,0.225,0.3,0.168,-0.1,2.1,-0.1,1.1,100,8665,64.94,16.5
2024/07/25 16:15:00,0.441,2.7,0.453,0.259,1.8,0.09,0.226,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8663,64.95,16.5
2024/07/25 16:30:00,0.441,2.7,0.452,0.259,1.8,0.09,0.226,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8656,64.95,16.5
2024/07/25 16:45:00,0.441,2.7,0.454,0.259,1.8,0.09,0.227,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8645,64.94,16.4
2024/07/25 17:00:00,0.441,2.7,0.458,0.259,1.8,0.09,0.227,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8637,64.94,16.1
2024/07/25 17:15:00,0.441,2.7,0.461,0.259,1.8,0.09,0.227,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8622,64.93,15.7
2024/07/25 17:30:00,0.441,2.7,0.462,0.26,1.8,0.09,0.228,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8603,64.93,14.3
2024/07/25 17:45:00,0.441,2.7,0.462,0.26,1.8,0.09,0.228,0.3,0.173,-0.1,2.1,-0.1,1.1,100,8587,64.94,12.6
2024/07/25 18:00:00,0.441,2.7,0.463,0.26,1.8,0.091,0.229,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8577,64.93,11.1
2024/07/25 18:15:00,0.441,2.7,0.463,0.26,1.8,0.092,0.229,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8561,64.92,9.6
2024/07/25 18:30:00,0.441,2.7,0.463,0.26,1.8,0.091,0.229,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8557,64.93,8.3
2024/07/25 18:45:00,0.441,2.7,0.465,0.261,1.8,0.092,0.229,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8551,64.94,6.9
2024/07/25 19:00:00,0.441,2.7,0.465,0.261,1.8,0.092,0.23,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8545,64.96,5.8
2024/07/25 19:15:00,0.441,2.7,0.465,0.261,1.8,0.091,0.23,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8539,64.99,5.3
2024/07/25 19:30:00,0.441,2.7,0.466,0.261,1.8,0.09,0.23,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8532,65.01,4.3
2024/07/25 19:45:00,0.441,2.7,0.466,0.261,1.8,0.09,0.23,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8532,65.02,3.7
2024/07/25 20:00:00,0.441,2.7,0.469,0.261,1.8,0.092,0.23,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8529,65.03,3.4
2024/07/25 20:15:00,0.441,2.7,0.468,0.261,1.8,0.092,0.23,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8525,65.04,2.7
2024/07/25 20:30:00,0.441,2.7,0.47,0.261,1.8,0.092,0.23,0.3,0.173,-0.1,2.1,-0.1,1.1,100,8520,65.05,2.0
2024/07/25 20:45:00,0.441,2.7,0.471,0.262,1.8,0.092,0.23,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8519,65.07,1.4
2024/07/25 21:00:00,0.441,2.7,0.471,0.262,1.8,0.093,0.23,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8518,65.08,1.4
2024/07/25 21:15:00,0.441,2.7,0.473,0.262,1.8,0.093,0.23,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8513,65.08,1.3
2024/07/25 21:30:00,0.441,2.7,0.474,0.262,1.8,0.093,0.23,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8510,65.08,1.3
2024/07/25 21:45:00,0.441,2.7,0.475,0.262,1.8,0.093,0.23,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8509,65.09,1.5
2024/07/25 22:00:00,0.441,2.7,0.474,0.262,1.8,0.094,0.23,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8511,65.09,1.3
2024/07/25 22:15:00,0.441,2.7,0.475,0.262,1.8,0.094,0.23,0.3,0.173,-0.1,2.1,-0.1,1.1,100,8506,65.09,1.4
2024/07/25 22:30:00,0.441,2.7,0.475,0.263,1.8,0.093,0.23,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8505,65.09,0.8
2024/07/25 22:45:00,0.441,2.7,0.475,0.263,1.8,0.095,0.23,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8502,65.09,0.9
2024/07/25 23:00:00,0.441,2.7,0.477,0.263,1.8,0.095,0.23,0.3,0.173,-0.1,2.1,-0.1,1.1,100,8501,65.09,0.6
2024/07/25 23:15:00,0.441,2.7,0.479,0.263,1.8,0.094,0.23,0.3,0.171,-0.1,2.1,-0.1,1.1,100,8497,65.09,0.3
2024/07/25 23:30:00,0.441,2.7,0.479,0.263,1.8,0.095,0.229,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8500,65.09,0.4
2024/07/25 23:45:00,0.441,2.7,0.479,0.263,1.8,0.095,0.229,0.3,0.172,-0.1,2.1,-0.1,1.1,100,8498,65.08,-0.0
2024/07/26 00:00:00,0.441,2.7,0.481,0.263,1.8,0.095,0.23,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8496,65.07,-0.9
2024/07/26 00:15:00,0.441,2.7,0.481,0.264,1.8,0.095,0.229,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8445,65.06,-1.2
2024/07/26 00:30:00,0.441,2.7,0.481,0.264,1.8,0.095,0.229,0.3,0.17,-0.1,2.1,-0.1,1.1,100,8466,65.06,-1.5
2024/07/26 00:45:00,0.441,2.7,0.481,0.264,1.8,0.096,0.229,0.3,0.169,-0.1,2.1,-0.1,1.1,100,8463,65.06,-2.1
2024/07/26 01:00:00,0.441,2.7,0.483,0.264,1.8,0.096,0.229,0.3,0.169,-0.1,2.1,-0.1,1.1,100,8464,65.06,-2.9
2024/07/26 01:15:00,0.441,2.7,0.483,0.264,1.8,0.095,0.229,0.3,0.169,-0.1,2.1,-0.1,1.1,100,8466,65.06,-2.7
2024/07/26 01:30:00,0.441,2.7,0.483,0.264,1.8,0.097,0.229,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8467,65.05,-3.2
2024/07/26 01:45:00,0.441,2.7,0.484,0.265,1.8,0.097,0.229,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8466,65.04,-4.2
2024/07/26 02:00:00,0.441,2.7,0.485,0.265,1.8,0.097,0.229,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8465,65.02,-5.5
2024/07/26 02:15:00,0.441,2.7,0.485,0.265,1.8,0.096,0.229,0.3,0.17,-0.1,2.2,-0.1,1.1,100,8463,65.01,-6.6
2024/07/26 02:30:00,0.441,2.7,0.486,0.265,1.8,0.098,0.229,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8465,65.0,-7.3
2024/07/26 02:45:00,0.441,2.7,0.485,0.265,1.8,0.097,0.229,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8459,64.99,-7.8
2024/07/26 03:00:00,0.441,2.7,0.487,0.265,1.8,0.097,0.229,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8463,64.98,-8.0
2024/07/26 03:15:00,0.441,2.7,0.486,0.265,1.8,0.097,0.229,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8459,64.97,-8.3
2024/07/26 03:30:00,0.441,2.7,0.488,0.266,1.8,0.097,0.229,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8459,64.96,-8.8
2024/07/26 03:45:00,0.441,2.7,0.489,0.266,1.8,0.097,0.229,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8456,64.95,-10.0
2024/07/26 04:00:00,0.441,2.7,0.49,0.266,1.8,0.098,0.228,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8456,64.94,-10.8
2024/07/26 04:15:00,0.441,2.7,0.492,0.266,1.8,0.099,0.229,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8456,64.94,-10.5
2024/07/26 04:30:00,0.441,2.7,0.492,0.266,1.8,0.098,0.228,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8456,64.94,-11.0
2024/07/26 04:45:00,0.441,2.7,0.492,0.266,1.8,0.099,0.228,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8451,64.94,-11.7
2024/07/26 05:00:00,0.441,2.7,0.492,0.266,1.8,0.097,0.228,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8451,64.93,-12.1
2024/07/26 05:15:00,0.441,2.7,0.493,0.266,1.8,0.098,0.228,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8450,64.93,-12.4
2024/07/26 05:30:00,0.441,2.7,0.494,0.266,1.8,0.097,0.228,0.3,0.165,-0.1,2.2,-0.1,1.1,100,8453,64.94,-12.1
2024/07/26 05:45:00,0.441,2.7,0.495,0.266,1.8,0.097,0.228,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8447,64.94,-12.1
2024/07/26 06:00:00,0.441,2.7,0.494,0.266,1.8,0.097,0.228,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8447,64.95,-12.7
2024/07/26 06:15:00,0.441,2.7,0.494,0.267,1.8,0.097,0.228,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8444,64.95,-13.0
2024/07/26 06:30:00,0.441,2.7,0.494,0.267,1.8,0.098,0.228,0.3,0.165,-0.1,2.2,-0.1,1.1,100,8446,64.96,-13.1
2024/07/26 06:45:00,0.441,2.7,0.496,0.267,1.8,0.099,0.228,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8444,64.96,-13.2
2024/07/26 07:00:00,0.441,2.7,0.496,0.266,1.8,0.099,0.228,0.3,0.167,-0.1,2.2,-0.1,1.1,100,8444,64.97,-13.1
2024/07/26 07:15:00,0.441,2.7,0.496,0.266,1.8,0.099,0.228,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8446,64.98,-13.4
2024/07/26 07:30:00,0.441,2.7,0.498,0.266,1.8,0.098,0.228,0.3,0.167,-0.1,2.2,-0.1,1.1,100,8444,64.99,-13.9
2024/07/26 07:45:00,0.441,2.7,0.496,0.266,1.8,0.1,0.227,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8475,65.0,-13.3
2024/07/26 08:00:00,0.441,2.7,0.497,0.267,1.8,0.1,0.227,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8516,65.02,-11.4
2024/07/26 08:15:00,0.441,2.7,0.497,0.267,1.8,0.098,0.227,0.3,0.165,-0.1,2.2,-0.1,1.1,100,8558,65.05,-9.0
2024/07/26 08:30:00,0.441,2.7,0.497,0.267,1.8,0.098,0.227,0.3,0.167,-0.1,2.2,-0.1,1.1,100,8597,65.08,-6.5
2024/07/26 08:45:00,0.442,2.7,0.497,0.267,1.8,0.098,0.227,0.3,0.167,-0.1,2.2,-0.1,1.1,100,8640,65.11,-4.5
2024/07/26 09:00:00,0.442,2.7,0.498,0.267,1.8,0.098,0.227,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8681,65.13,-2.7
2024/07/26 09:15:00,0.441,2.7,0.5,0.267,1.8,0.099,0.227,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8715,65.15,-1.1
2024/07/26 09:30:00,0.441,2.7,0.498,0.267,1.8,0.1,0.227,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8750,65.17,0.8
2024/07/26 09:45:00,0.441,2.6,0.5,0.267,1.8,0.1,0.227,0.3,0.166,-0.1,2.2,-0.1,1.1,100,8776,65.18,2.4
2024/07/26 10:00:00,0.442,2.6,0.501,0.267,1.8,0.1,0.227,0.3,0.165,-0.1,2.2,-0.1,1.1,100,8792,65.19,4.0
2024/07/26 10:15:00,0.442,2.7,0.501,0.267,1.8,0.1,0.227,0.3,0.167,-0.1,2.2,-0.1,1.1,100,8803,65.19,5.5
2024/07/26 10:30:00,0.442,2.6,0.503,0.268,1.8,0.101,0.229,0.3,0.17,-0.1,2.2,-0.1,1.1,100,8804,65.18,6.6
2024/07/26 10:45:00,0.442,2.6,0.504,0.268,1.8,0.101,0.229,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8804,65.18,8.4
2024/07/26 11:00:00,0.442,2.6,0.505,0.268,1.8,0.1,0.229,0.3,0.168,-0.1,2.2,-0.1,1.1,100,8801,65.17,10.1
2024/07/26 11:15:00,0.442,2.6,0.506,0.268,1.8,0.1,0.229,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8793,65.16,11.6
2024/07/26 11:30:00,0.442,2.6,0.506,0.268,1.8,0.101,0.229,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8781,65.15,13.6
2024/07/26 11:45:00,0.442,2.6,0.508,0.268,1.8,0.101,0.229,0.3,0.171,-0.1,2.2,-0.1,1.1,100,8766,65.13,15.1
2024/07/26 12:00:00,0.442,2.6,0.508,0.268,1.8,0.1,0.229,0.3,0.17,-0.1,2.2,-0.1,1.1,100,8748,65.11,17.1
2024/07/26 12:15:00,0.442,2.6,0.509,0.268,1.8,0.102,0.229,0.3,0.17,-0.1,2.2,-0.1,1.1,100,8728,65.09,18.3
2024/07/26 12:30:00,0.442,2.6,0.512,0.268,1.8,0.102,0.23,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8655,65.07,18.5
2024/07/26 12:45:00,0.441,2.6,0.516,0.268,1.8,0.103,0.23,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8700,65.05,18.3
2024/07/26 13:00:00,0.441,2.6,0.517,0.268,1.8,0.102,0.23,0.3,0.172,-0.1,2.2,-0.1,1.1,100,8696,65.04,17.6
2024/07/26 13:15:00,0.441,2.6,0.517,0.268,1.8,0.102,0.23,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8700,65.03,17.2
2024/07/26 13:30:00,0.441,2.6,0.521,0.268,1.8,0.103,0.23,0.3,0.169,-0.1,2.2,-0.1,1.1,100,8703,65.01,17.0
2024/07/26 13:45:00,0.441,2.6,0.523,0.269,1.8,0.103,0.23,0.3,0.17,-0.1,2.2,-0.1,1.1,100,8710,64.99,16.8
2024/07/26 14:00:00,0.441,2.6,0.524,0.269,1.8,0.102,0.231,0.3,0.17,-0.1,2.2,-0.1,1.1,100,8713,64.97,16.6
2024/07/26 14:15:00,0.441,2.6,0.523,0.269,1.8,0.102,0.231,0.3,0.172,-0.1,2.2,-0.1,1.1,100,8713,64.93,16.4
2024/07/26 14:30:00,0.441,2.6,0.525,0.269,1.8,0.103,0.232,0.3,0.174,-0.1,2.2,-0.1,1.1,100,8716,64.9,15.9
2024/07/26 14:45:00,0.441,2.6,0.525,0.269,1.8,0.103,0.232,0.3,0.174,-0.1,2.2,-0.1,1.1,100,8718,64.89,15.4
2024/07/26 15:00:00,0.441,2.6,0.525,0.269,1.8,0.105,0.233,0.3,0.174,-0.1,2.2,-0.1,1.1,100,8721,64.89,15.1
2024/07/26 15:15:00,0.441,2.6,0.526,0.269,1.8,0.104,0.233,0.3,0.173,-0.1,2.2,-0.1,1.1,100,8715,64.87,14.8
2024/07/26 15:30:00,0.441,2.6,0.526,0.269,1.8,0.104,0.234,0.4,0.175,-0.1,2.2,-0.1,1.1,100,8719,64.87,14.5
2024/07/26 15:45:00,0.442,2.6,0.528,0.269,1.8,0.106,0.235,0.4,0.176,-0.1,2.2,-0.1,1.1,100,8717,64.87,14.3
2024/07/26 16:00:00,0.441,2.6,0.528,0.27,1.8,0.105,0.235,0.4,0.177,-0.1,2.2,-0.1,1.1,100,8713,64.87,14.0
2024/07/26 16:15:00,0.441,2.6,0.528,0.27,1.8,0.106,0.235,0.4,0.177,-0.1,2.2,-0.1,1.1,100,8705,64.88,13.5
2024/07/26 16:30:00,0.442,2.6,0.529,0.27,1.8,0.107,0.236,0.4,0.176,-0.1,2.2,-0.1,1.1,100,8699,64.88,13.2
2024/07/26 16:45:00,0.442,2.6,0.527,0.27,1.8,0.107,0.236,0.4,0.176,-0.1,2.2,-0.1,1.1,100,8691,64.88,12.7
2024/07/26 17:00:00,0.442,2.6,0.53,0.27,1.8,0.107,0.237,0.4,0.175,-0.1,2.2,-0.1,1.1,100,8681,64.9,12.2
2024/07/26 17:15:00,0.442,2.6,0.53,0.271,1.8,0.107,0.237,0.4,0.178,-0.1,2.2,-0.1,1.1,100,8669,64.9,11.7
2024/07/26 17:30:00,0.442,2.6,0.53,0.271,1.8,0.108,0.237,0.4,0.176,-0.1,2.2,-0.1,1.1,100,8659,64.91,11.1
2024/07/26 17:45:00,0.442,2.6,0.53,0.271,1.8,0.108,0.237,0.4,0.177,-0.1,2.2,-0.1,1.1,100,8642,64.92,9.9
2024/07/26 18:00:00,0.442,2.6,0.531,0.271,1.8,0.109,0.237,0.4,0.175,-0.1,2.2,-0.1,1.1,100,8625,64.93,8.2
2024/07/26 18:15:00,0.442,2.6,0.531,0.271,1.8,0.109,0.238,0.4,0.177,-0.1,2.2,-0.1,1.1,100,8616,64.93,6.5
2024/07/26 18:30:00,0.442,2.6,0.531,0.272,1.8,0.11,0.238,0.4,0.176,-0.1,2.2,-0.1,1.1,100,8607,64.94,5.4
2024/07/26 18:45:00,0.442,2.6,0.531,0.272,1.9,0.108,0.238,0.4,0.177,-0.1,2.2,-0.1,1.2,100,8598,64.94,4.8
2024/07/26 19:00:00,0.442,2.6,0.532,0.272,1.9,0.109,0.238,0.4,0.176,-0.1,2.2,-0.1,1.2,100,8593,64.95,3.5
2024/07/26 19:15:00,0.442,2.6,0.533,0.272,1.9,0.11,0.238,0.4,0.177,-0.1,2.2,-0.1,1.2,100,8586,64.94,2.6
2024/07/26 19:30:00,0.442,2.6,0.534,0.272,1.9,0.111,0.237,0.4,0.177,-0.1,2.2,-0.1,1.2,100,8581,64.95,2.7
2024/07/26 19:45:00,0.442,2.6,0.534,0.272,1.9,0.11,0.238,0.4,0.175,-0.1,2.2,-0.1,1.2,100,8580,64.98,1.6
